,H3K4me0,H3K4me1,H3K4me2,H3K4ac1,H3K9me0K14ac0,H3K9me1K14ac0,H3K9me2K14ac0,H3K9me3K14ac0,H3K9ac1K14ac0,H3K9me0K14ac1,H3K9me1K14ac1,H3K9me2K14ac1,H3K9me3K14ac1,H3K9ac1K14ac1,H3K18ac0K23ac0,H3K18ac1K23ac0,H3K18ac0K23ac1,H3K18ac1K23ac1,H3K18ac0K23ub1,H3K27me0K36me0,H3K27me0K36me1,H3K27me0K36me2,H3K27me0K36me3,H3K27me1K36me0,H3K27me1K36me1,H3K27me1K36me2,H3K27me1K36me3,H3K27me2K36me0,H3K27me2K36me1,H3K27me2K36me2,H3K27me3K36me0,H3K27me3K36me1,H3K27ac1K36me0,H3K27ac1K36me1,H3K27ac1K36me2,H3K27ac1K36me3,H3.3K27me0K36me0,H3K56me0,H3K56me1,H3K79me0,H3K79me1,H3K79me2
C20:4 LPC,0.08299077781350568,0.041112384761172065,-0.0006579848683605112,-0.03194090437882041,0.06995148215507935,0.10268009101242168,0.04363280018279176,0.09295302073224367,0.03846141925869429,0.0027004862031960873,-0.012380231806931527,-0.006019886881505568,-0.02644018323093585,0.01566470948375805,0.1097317093798496,0.02491301797744498,0.014813004045817079,0.020171739479024148,0.07843319641915451,0.07942936159233101,0.057482299920913846,0.032528506731656706,0.07997979896128035,0.07901823829367036,0.022064379801916376,-0.007323969539520185,0.06003091036387157,0.04272548484658655,0.00029222482825481006,-0.00770000119055372,0.03718518246156685,0.06812610143289133,0.061144641390413826,0.023590870866456455,0.041092879638428476,0.05422839603428843,0.09689285956969387,0.04080574391733381,-0.006497064329191041,0.03579470041024399,0.012312292618840273,-0.003763129209157764
C20:3 LPC,0.059920125201383935,0.0018372744672847771,0.046247907836938114,0.020780068740344066,0.00027413016877499976,0.02926791313908703,0.04769779068852685,0.008491321273722922,-0.00978523500408542,0.04288672881311223,0.04009756013493432,0.05578506599804479,0.01032967507249909,0.007827958933943934,0.040300993766850854,-0.011142913446803836,0.07219284744663854,0.03345070684572198,0.05288971002794841,0.031295923228149766,0.027891049921512027,0.020253032713008136,0.03763911762425679,0.018617047143054937,-0.02322461252413499,-0.07078554068352608,0.015133604184730554,0.012413227033673176,-0.027699462526812168,-0.01922146834351964,0.04340034500058169,0.027950450800061376,0.04583299478666178,0.0038443045612105075,-0.023023219250179496,0.007313723139127491,0.01196718976518407,0.004130814320118294,-0.017714842469995537,-0.01034653226077456,0.0235433003289133,0.0049019082607483725
C22:6 LPC,0.09554983310315535,0.06956033161162048,-0.04871995355679028,0.0063161320621337134,0.0571957134837108,0.10669273574839601,0.06312604658206819,0.10261738375478663,-0.015208428326633931,-0.05883351528299114,-0.0717310563649573,-0.06703069193274745,-0.07641629791584906,-0.0462793541664707,0.127574899687334,0.025223344949419517,-0.0675585523180657,-0.019276506405103307,0.05484382965327051,0.10964655886297006,0.13460684387272953,0.02530615773400748,0.049130314380812494,0.06535033821992685,0.12785221663752383,0.027712377761139387,0.0574957028717843,0.008406833180488758,0.020263341827385716,0.02924666673126735,-0.06178980740843994,-0.049354937788647135,0.06908361760672414,0.06760710839238607,0.0669992441181715,0.024741340111261792,0.16108841880732144,0.06522359315804954,0.003956919389660303,0.0019115093619910379,0.028773183455512823,0.024533834766748107
C16:0 LPE,-0.015541197857334875,-0.0726720839970314,-0.007441276338748932,0.054498947373317855,0.0037783916661621323,-0.04004486836290302,-0.07093473297362687,-0.12952073795935826,0.009824034317174442,0.10410561033028419,0.10426486709433107,0.10081362531605409,0.021666494884614123,0.04234149941236679,-0.04548494648264806,0.00043783827189119393,0.09495602415781584,0.036282468260756484,0.027806816385601583,-0.013378377121143642,-0.0023498049175884445,0.04169816108752883,-0.02841313169095842,-0.02941412231798262,-0.06381156383743225,-0.08632918233053927,-0.10943093847908358,-0.0058508129351356975,-0.060368994232069706,-0.08659042156952887,0.07379095733597364,0.035120724715526665,0.09120030358069056,0.025519710136509666,-0.0011129152825237,0.021154964391477866,-0.027804749368897815,-0.03777054945966465,0.04276452960079202,0.04012835445552276,-0.06836352351431081,-0.05950501751388247
C18:1 LPE,-0.04895271452774641,-0.07703030660646742,-0.04862845876732664,0.07566511174590418,0.004810235176230477,-0.07207164444643636,-0.0872731776666169,-0.14897199641483613,0.01970354069868617,0.10709530150138775,0.1009344021229532,0.08520397477532671,0.027571286215637304,0.05191460950215353,-0.06211137098646663,-0.02151159819422295,0.09765977795756672,0.026069447808272878,0.07158210534744518,-0.02735104653380137,-0.02938380072651813,0.035576966820423474,-0.04876610001801723,-0.04683467827586673,-0.07526856182378072,-0.07748055221286668,-0.09737766769188834,-0.021932723016310555,-0.057733809026086436,-0.06950279603948639,0.06125427747036774,0.048776065598434136,0.06672001442436144,-0.005409783302827197,-0.02820309841741025,-0.015224180659439375,-0.05284927258659404,-0.062435543695577,0.010208254277844013,0.03072154512093723,-0.07316989744875434,-0.059067531418891595
C18:0 LPE,0.01825088501430648,-0.101900822049563,0.0013426058325414518,0.006296203951625004,0.06901903289403669,-0.0029030151731339418,-0.06932497965490908,-0.09807586187768162,0.05242846090206317,0.14275257339057848,0.12964242628455566,0.0744577532745551,0.009586822779250714,0.07769717703608188,-0.02861250374259632,0.019063022459067682,0.14685047540389973,0.07831207863667392,-0.001254419408244068,0.0029696812366191185,-0.030990461442136092,-0.04047418680209184,0.002234444558038226,-0.000837707430468173,-0.07755225971965654,-0.09610966641558313,-0.020607504901897528,0.03422174135927107,-0.020675859934047306,-0.07315837283882233,0.10133529558210262,0.08085032931935396,0.06721062621567682,0.053187551816811944,0.013080323847142012,0.018537390556724247,-0.07006527330892362,0.015148083378068687,-0.0012420645685212353,0.0378409167744407,-0.03680104047848293,-0.06529267632194907
C20:4 LPE,0.027833045601464827,-0.11856039441671391,-0.040894321700604044,-0.013514162774837581,-0.0286558778232818,-0.02490830214493372,0.07002020681051753,-0.053825102049731545,-0.10677280767927497,0.011027580066914382,0.040540556964259025,0.07399545599135317,0.0384465204390968,-0.06901434625130207,0.032708562431112594,-0.024692011370238177,-0.0020313389394863396,-0.041465939219477735,0.08870196243337199,-0.049224708810982405,-0.015141491043657758,0.01064447957909116,-0.08861035196011674,-0.0638902085111162,-0.060430353042056545,-0.06570520608297235,-0.137511857329131,-0.011116540681863237,-0.04199736540363378,-0.015818578889560595,0.0452129364422974,0.04609117326420286,0.020830301932259508,-0.06799153319232143,-0.0942131822544121,-0.056436940533966924,0.0052122222818042395,-0.05115308191555951,-0.006696316410623819,0.04412852300656259,-0.03625767632180188,-0.0401037959152533
C22:6 LPE,0.02860778466703636,-0.058053328835299456,0.0021614656760548935,0.04005570150917336,0.02594321537474635,-0.019124590839513667,0.027040653483168146,-0.05841059634947612,-0.053713825106710335,0.0485164004526607,0.012998292310810301,0.023298112337490004,-0.011275536466754603,-0.031193466276391482,0.03064926698989125,-0.04954478829606322,0.021363266789140436,-0.0267955169822375,0.07973003674187644,0.06511703219716004,0.0824108943124442,0.10768810089049732,-0.0018339248833589919,0.002114213390475432,-0.0036282335544766523,-0.046351176961087225,-0.08435205058887195,-0.026446352450135484,-0.06587971680399753,-0.06318462940971528,0.01265787328143235,-0.013102488334439274,0.07617942767352895,0.008549263058581056,-0.014255321670184945,-0.01906121432152976,0.08101737493975857,-0.02152090016947419,-0.0044790317386027715,0.05295578999313684,-0.056532054359929966,-0.0337196292799206
C32:2 PC,-0.0020927931899281265,0.10799426993279884,0.006527278975473108,0.0131950513261254,-0.03842674176419368,-0.0357627887357087,-0.11463707537871294,-0.07986474982889188,0.09762782540005514,0.10426631022491649,0.13293668305357706,0.11812245376797621,0.09075793567704929,0.15096892909318887,-0.09342702189427271,0.14423098063743128,0.11397784427836256,0.1838465186073229,-0.10058886458867598,-0.030405584627318964,-0.02171627808816728,-0.027995898470667187,0.015550604095282788,-0.03294258971789581,0.029030926884417167,0.0671244096257629,0.01423267777614967,-0.0012926006599051553,0.06951141533270098,0.010948890230747955,-0.007576928932155313,-0.005031801031552096,0.050317586880865586,0.07767626094422286,0.06990539045748136,0.019952650176515447,-0.047234767557590165,0.010255675298147804,-0.041410255457982166,0.043221787449703626,0.03215104899363334,-0.006418099208064138
C32:1 PC,-0.003543415163670634,0.020422288710791662,0.041953784477382114,0.04419670571179937,-0.06483287343169114,-0.09711386798576031,-0.11385364134058183,-0.13947240025101973,0.04412760364195743,0.14921071210526712,0.17960623687231397,0.1721959136325016,0.12385243097150049,0.13330146382609742,-0.10487286980290852,0.13688896589938554,0.14910067123829046,0.17725233481151567,-0.07020407100778331,-0.06521094548545837,-0.027698837542526344,-0.008630706878183146,-0.048039282036490875,-0.09277486081924255,-0.02932827952040155,0.02120204502649106,-0.08789325311167676,-0.024940979131675752,0.002006871064833135,-0.028362153122111617,0.06298416244498292,0.007669515729817347,0.08003160656312962,0.07967597580022888,0.02505697224161472,-0.021567116626910233,-0.0667713042376718,-0.030614166278629975,-0.05392676310675713,-0.01696435222738061,-0.017298745899379343,-0.05093589762413418
C32:0 PC,-0.0598782405176844,-0.08936343615406765,0.054471188419237766,0.04560326040832386,0.006234021618331731,-0.11378051777795538,-0.10307542961277012,-0.15708880821361204,0.04754833684118631,0.14004131850960347,0.101216822583735,0.0648987506355464,0.014783937319445786,0.11076996849574162,-0.11965585639524116,0.0356393490827077,0.0962686851159854,0.08302849977728419,0.0008683017882275007,-0.01400180464822174,-0.005260054703183979,0.04477491087585495,-0.04756312069058496,-0.04247529414251724,-0.04255908384983368,-0.046483928558666586,-0.12116268102805146,-0.02209480047051354,-0.06166978906505844,-0.04552115586424606,0.06329468517053095,0.0009662101933398087,0.0324186577838282,0.02921989237369838,0.006434843660820873,0.009521032249123375,-0.11937556360313917,-0.041454787671805805,-0.04270097627490278,0.0010866959621985107,-0.047378782125683375,-0.11243380479785482
C34:4 PC,-0.03942809094057724,0.029804404193125203,0.02253699339688966,0.05802476903674316,-0.06689048873621944,-0.08657989302039851,-0.0758148810852882,-0.11401712100648254,-0.0007486516403725015,0.08383979309317649,0.10318746211823565,0.12287169927746576,0.09086524883584152,0.057633714490389634,-0.08579312184607317,0.08565098006494004,0.0867310172190727,0.1260657484374026,0.0058326847766252575,-0.00715387448986329,0.02180304902773208,0.07303288561063571,0.010511854464685774,-0.019951063898904966,0.0018846034141218977,0.021714033701407807,-0.10158612613497824,-0.0017313521419620925,-0.012463353472075755,-0.04264509033360254,-0.010344070935668248,-0.04589071425250006,0.058314424057738144,0.06543820555099071,0.03661308180214552,0.023115609470485153,-0.026897545717197067,-0.026419159125171912,-0.019923889682131622,0.05065506337836342,-0.009303762996772139,-0.043830161630485046
C34:3 PC,-0.03152798391935478,0.003267634295293625,-0.03144622147045762,-0.034450708679723,-0.0533457546381994,-0.059118960480931036,-0.06608713039678576,-0.03447707730072946,0.018376523450260786,0.015170250096813168,0.017057655367808493,0.027139834142570873,0.01957773886726755,0.03709779405256463,-0.08329929331837227,0.0734106033717502,0.012019124918101538,0.060955211345090535,-0.004782535823605954,0.048257127735480396,0.03163009819427434,0.0343342250322916,0.06181282350432065,0.05595517833808495,0.06487958794352096,0.04400660604497106,-0.017612186292567302,0.0140238939050639,0.022305854834564043,-0.02919649316684383,-0.023615457668213213,-0.02852469557163717,0.0536475709816468,0.05666484058898653,0.05235748903601056,0.05363640271556029,-0.03644806375837499,-0.0004581681674407856,-0.033743273358153754,0.06134197074689005,-0.022150875416320662,-0.03753439114367303
C34:2 PC,-0.01736527068974048,0.005014533835523517,0.006402737518145216,0.006572103715386288,-0.01571724109043024,-0.04529913962385716,-0.11150790006861083,-0.0791394855413651,0.04050819930135303,0.08743748522241096,0.08870556459418164,0.06190009766818016,0.04498283939367773,0.08505961080944247,-0.0854488746970108,0.11939381334084119,0.07151703112891396,0.11620066335062486,-0.03763105767987693,0.017063780299476295,-0.015928521769307095,-0.011474592670511215,0.01828211016041208,0.022337942899742422,-0.0168411741809911,-0.012512739749624678,-0.053173521036306605,0.021182616053399057,0.013682591406843067,-0.08346074642809916,0.019643856198147458,-0.012843488225416696,0.07621610115664565,0.05325159812793439,0.01693344693655962,0.020362910589286458,-0.01997364284931506,-0.01736431653398398,-0.05716192518965469,0.022695527735300855,-0.01356252572631483,-0.033757635214512346
C34:1 PC,0.0035983841597195657,-0.05348333155439439,0.07031286488302399,0.03300410184661709,-0.023391956403924566,-0.0654326680511779,-0.05128074059331795,-0.10262313442590754,-0.03495631873920362,0.12349329392548244,0.11825924367667895,0.11186089364857242,0.06688876195745722,0.04758866632241882,-0.07237671154219794,0.0791814523518894,0.10998522168994383,0.0965697102004146,2.6571576353558446e-05,-0.02627810902859235,-0.02155595907095712,0.010810567828719647,-0.060887130053075056,-0.033957621877648184,-0.05957583228745758,-0.04308089099711191,-0.12332666864116267,-0.003953907973712668,-0.06360755356329836,-0.06810894885189245,0.07239884756722804,-0.012362406345251488,0.044103841408962306,0.03247592753953363,-0.030740736618356725,-0.01936710610275683,-0.049599003089062135,-0.04564840378378017,-0.06821711151004672,-0.025899347054889724,-0.011025845647978108,-0.03855771666465846
C36:4 PC-A,-0.028062698206545954,-0.10130197815959059,0.009442530998899407,0.03971886755395783,0.04340110423214733,-0.03385695393443316,-0.0188131061391322,-0.07476285602676962,-0.10033940899382732,0.07541431979060914,0.029969127907536447,0.010036360620827127,-0.029435638766926165,-0.05760719848261718,-0.004769206672161895,-0.05817537501451821,0.002696015766979532,-0.07504552479828311,0.03853465522601578,0.05893273516993874,0.013398842161179335,0.05093177084335953,-0.03222327768965598,0.0723497719663036,-0.019281679181524933,-0.10243343966328437,-0.14134615756853516,0.05411527757951288,-0.08093327176621137,-0.11099561068658131,0.022296960151355537,-0.05050113049897728,0.015680350499781052,-0.05806970986605117,-0.08147438487875873,-0.028210124773697585,0.022041777893058237,-0.021550654407212766,-0.015867446727423174,0.04588499449841474,-0.05253274259491853,-0.05305174105122539
C36:4 PC-B,-0.01314155865688035,-0.07308589674903632,0.06559516223350297,0.044133703164923106,-0.04585095399577388,-0.03694148635446376,0.017866122809896808,-0.08243669268422842,-0.15170777128283697,0.03898688892741653,0.027367458451389024,0.05509762523907666,0.02369594329093622,-0.09768765755659758,-0.035146939614808866,-0.03781496220364453,0.03806221453253137,-0.050448040365002625,0.0642015837865058,0.01885933030239952,0.014409951803727249,0.07020282584163262,-0.039831738976766874,0.025790104139970686,-0.03738645750202034,-0.0963204964452546,-0.1600008716584993,0.04202737053933732,-0.08408443956639444,-0.11016819255703265,0.0547064050517084,-0.022133523734259985,0.041211714663068104,-0.04547329045255524,-0.0990950270400918,-0.019430038247763348,-7.882762948095819e-05,-0.027167556442085482,0.017163516986712302,0.014579362789227453,-0.017209722828155933,-0.007980487087255368
C36:3 PC,-0.043354546989411935,-0.11591425630135894,0.045168483174853086,-0.007193109534415665,0.026684878976789218,-0.01774802286695758,-0.01900050370142759,0.009380311569060424,-0.08306891865345062,-0.0073735727742310605,-0.050779614336042576,-0.04485670451420223,-0.04087827453571692,-0.07271952611926724,-0.00756406271806945,-0.047121437232271565,-0.006478171958419003,-0.09337985537705734,0.10022843236206427,0.0901179701781017,0.032398983690021026,0.05586961001498661,0.028181573532598918,0.11062243891140165,-0.023323061796643906,-0.0632002654297892,-0.10446991151536518,0.041628823121568015,-0.06950582545065072,-0.12737425201482916,0.026619499941712112,-0.010854537589166886,0.03911554040947141,-0.03630710528802087,-0.07354927443725431,0.006258103280259906,0.011956612398111887,-0.016117586260898743,0.020365762252376518,0.02198553655291134,-0.012296649882777302,-0.016416779177922308
C36:2 PC,-0.04181794625146745,-0.09934452166229094,0.00897194522606485,0.01128422155055744,0.01354145722467738,-0.039103631632528786,-0.061347863787254715,-0.02509356194555941,-0.021578407991759595,0.031954336391597594,0.010570099935651502,-0.005622667372350973,0.0035221806374707257,-0.004224879622110451,-0.04200232922094654,0.031223459348542516,0.0025351627670027717,-0.010732789835364282,0.035780841453626526,0.04611961760434123,-0.02253204873610073,0.006686455271379746,0.03326524253279832,0.06806614143730634,-0.059730577827968145,-0.05519367384646076,-0.04813418786821356,0.03690436874030404,-0.04442874008353847,-0.1254545466632589,0.010158990971149478,-0.04290151074335119,0.03156756616173381,-0.007533271779915628,-0.03786160703051468,0.013683049766001213,-0.011994595067824899,-0.017914245381109667,-0.033969836291921206,-0.010727110944588218,-0.023997752885736495,-0.01971801637140066
